cv_text,age,specialization,experience_years,num_skills,num_degrees,num_jobs,num_courses,label
"Name: Karina Silva
Email: maria67@example.com
Age: 49
Experience: 7 years
Specialization: Computer Engineering

Degrees:
- PhD in Computer Engineering from Davis, Flowers and Rogers

Skills:
- C++
- Hardware Design
- Embedded Systems
- Verilog
- VHDL
- Python

Work Experience:
- 7-year experience in Computer Engineering at Mayer, Harrington and Fox for 1 years
- 7-year experience in Computer Engineering at Jimenez, Smith and Jackson for 1 years

Languages:
- English (Intermediate)
- French (Beginner)

Courses:
",49,Computer Engineering,7,6,1,2,0,LOW
"Name: Kevin Ross
Email: inguyen@example.org
Age: 48
Experience: 15 years
Specialization: Biomedical Engineering

Degrees:
- Master in Information Systems from Brown and Sons
- Master in Accounting from Lee-Daniel
- Bachelor in Biomedical Engineering from Dunn, Miller and Lewis

Skills:
- Medical Devices
- Device Design
- Signal Processing
- MATLAB
- Python

Work Experience:
- 15-year experience in Biomedical Engineering at Austin and Sons for 15 years

Languages:
- English (Beginner)
- Spanish (Advanced)

Courses:
",48,Biomedical Engineering,15,7,3,1,0,MEDIUM
"Name: Mark Cummings
Email: dwood@example.net
Age: 35
Experience: 4 years
Specialization: Medicine

Degrees:
- Master in Accounting from Johnson-Garcia

Skills:
- Cardiology
- Internal Medicine
- Dermatology
- Surgery
- Diagnosis

Work Experience:
- 4-year experience in Medicine at Adams PLC for 2 years
- 4-year experience in Medicine at Brandt Ltd for 2 years

Languages:
- Spanish (Intermediate)
- Arabic (Advanced)
- German (Fluent)

Courses:
- Course in Project Management
- Course in Data Analysis
",35,Medicine,4,5,1,2,2,LOW
"Name: Rachel Smith
Email: fsutton@example.net
Age: 49
Experience: 11 years
Specialization: Pharmacy

Degrees:
- Bachelor in Nursing from Jones and Sons

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 11-year experience in Pharmacy at Turner-Burns for 1 years
- 11-year experience in Pharmacy at Smith Inc for 3 years

Languages:
- French (Fluent)
- Spanish (Fluent)

Courses:
- Course in Digital Marketing
- Course in AI
- Course in Machine Learning
",49,Pharmacy,11,5,1,2,3,LOW
"Name: Rachel Smith
Email: pricejudy@example.net
Age: 34
Experience: 2 years
Specialization: Electrical Engineering

Degrees:
- Master in Electrical Engineering from White LLC

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 2-year experience in Electrical Engineering at Green Ltd for 1 years

Languages:
- French (Fluent)

Courses:
- Course in AI
",34,Electrical Engineering,2,4,1,1,1,LOW
"Name: Alex Perez
Email: kgarcia@example.org
Age: 27
Experience: 1 years
Specialization: Industrial Engineering

Degrees:
- PhD in Industrial Engineering from Davidson-James

Skills:
- Project Management
- Python
- Communication

Work Experience:
- 1-year experience in Industrial Engineering at May-Sweeney for 1 years

Languages:
- Arabic (Fluent)
- Spanish (Intermediate)

Courses:
",27,Industrial Engineering,1,3,1,1,0,LOW
"Name: Patrick Day
Email: awilliams@example.com
Age: 34
Experience: 12 years
Specialization: Mechanical Engineering

Degrees:
- Bachelor in Information Systems from Alvarado Ltd

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 12-year experience in Mechanical Engineering at Navarro-Williams for 2 years
- 12-year experience in Mechanical Engineering at Rodriguez Inc for 4 years

Languages:
- Arabic (Beginner)
- German (Fluent)

Courses:
- Course in Machine Learning
",34,Mechanical Engineering,12,8,1,2,1,HIGH
"Name: Steven Williams
Email: tinagraves@example.net
Age: 29
Experience: 6 years
Specialization: Biomedical Engineering

Degrees:
- PhD in Biomedical Engineering from Sanchez-Moody

Skills:
- MATLAB
- Signal Processing
- Device Design

Work Experience:
- 6-year experience in Biomedical Engineering at Smith and Sons for 1 years
- 6-year experience in Biomedical Engineering at Pruitt and Sons for 1 years
- 6-year experience in Biomedical Engineering at Wilson-Smith for 2 years

Languages:
- German (Beginner)
- Arabic (Beginner)

Courses:
- Course in Machine Learning
- Course in AI
",29,Biomedical Engineering,6,3,1,3,2,MEDIUM
"Name: Henry Walls
Email: danielreilly@example.com
Age: 44
Experience: 6 years
Specialization: Nursing

Degrees:
- Master in Nursing from Kelley Inc
- Bachelor in Human Resources from Dunn PLC

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 6-year experience in Nursing at Garcia and Sons for 2 years
- 6-year experience in Nursing at Nichols, Ware and Daniels for 1 years

Languages:
- Spanish (Advanced)
- Spanish (Intermediate)

Courses:
- Course in Machine Learning
- Course in AI
",44,Nursing,6,7,2,2,2,LOW
"Name: Megan Rojas
Email: annstone@example.net
Age: 33
Experience: 10 years
Specialization: Pharmacy

Degrees:
- Diploma in Medicine from Kaiser and Sons

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 10-year experience in Pharmacy at Armstrong, Morton and Ochoa for 4 years

Languages:
- French (Intermediate)
- German (Beginner)
- German (Beginner)

Courses:
- Course in Project Management
- Course in AI
",33,Pharmacy,10,6,1,1,2,HIGH
"Name: Amanda Hernandez
Email: eandrews@example.net
Age: 32
Experience: 7 years
Specialization: Marketing

Degrees:
- PhD in Marketing from Acevedo PLC
- Bachelor in Marketing from Gregory-Ashley

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 7-year experience in Marketing at Smith Group for 3 years
- 7-year experience in Marketing at Brown-Clark for 2 years

Languages:
- Arabic (Advanced)
- English (Advanced)

Courses:
- Course in Machine Learning
",32,Marketing,7,8,2,2,1,HIGH
"Name: Marcia Pena
Email: michael96@example.net
Age: 50
Experience: 22 years
Specialization: Business Administration

Degrees:
- Bachelor in Business Administration from Miller PLC
- Diploma in Electrical Engineering from Carter Group
- Diploma in Business Administration from Herman and Sons

Skills:
- Marketing
- HR Management
- Business Analysis
- Project Management
- Strategic Planning

Work Experience:
- 22-year experience in Business Administration at Gallegos Ltd for 1 years
- 22-year experience in Business Administration at Rodriguez PLC for 4 years
- 22-year experience in Business Administration at Holloway-Cruz for 6 years

Languages:
- German (Advanced)

Courses:
- Course in Machine Learning
- Course in Project Management
- Course in Digital Marketing
",50,Business Administration,22,8,3,3,3,MEDIUM
"Name: Jessica Mccoy
Email: annjones@example.net
Age: 55
Experience: 21 years
Specialization: Mechanical Engineering

Degrees:
- Diploma in Pharmacy from Martinez-Mccann
- PhD in Mechanical Engineering from Payne-Brown

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 21-year experience in Mechanical Engineering at Whitehead Group for 3 years
- 21-year experience in Mechanical Engineering at Walton Group for 2 years
- 21-year experience in Mechanical Engineering at Heath, Gonzalez and Marks for 4 years
- 21-year experience in Mechanical Engineering at Jefferson-Roberts for 2 years
- 21-year experience in Mechanical Engineering at Weaver, Martinez and Lloyd for 1 years

Languages:
- Spanish (Advanced)
- German (Intermediate)

Courses:
- Course in Machine Learning
- Course in Project Management
",55,Mechanical Engineering,21,8,2,5,2,MEDIUM
"Name: Benjamin Huynh
Email: waltermoore@example.org
Age: 53
Experience: 23 years
Specialization: Software Engineering

Degrees:
- Bachelor in Software Engineering from Washington LLC

Skills:
- C++
- React
- Node.js
- Docker
- Java
- AWS
- Python
- JavaScript

Work Experience:
- 23-year experience in Software Engineering at Matthews Ltd for 16 years

Languages:
- Spanish (Beginner)
- German (Beginner)
- French (Beginner)

Courses:
",53,Software Engineering,23,8,1,1,0,MEDIUM
"Name: Thomas Torres
Email: nsmith@example.com
Age: 28
Experience: 1 years
Specialization: Industrial Engineering

Degrees:
- Bachelor in Computer Science from Rodriguez LLC

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 1-year experience in Industrial Engineering at Gould PLC for 1 years

Languages:
- Spanish (Intermediate)

Courses:
- Course in Project Management
",28,Industrial Engineering,1,3,1,1,1,LOW
"Name: Debra Montgomery
Email: jeffreymartin@example.com
Age: 48
Experience: 20 years
Specialization: Pharmacy

Degrees:
- Bachelor in Human Resources from Grant Inc

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 20-year experience in Pharmacy at Williamson-Caldwell for 10 years

Languages:
- German (Advanced)

Courses:
- Course in Data Analysis
- Course in Project Management
- Course in AI
",48,Pharmacy,20,8,1,1,3,MEDIUM
"Name: Raymond Barnes
Email: kyle77@example.net
Age: 27
Experience: 3 years
Specialization: Business Administration

Degrees:
- Diploma in Business Administration from Foster-Barnes

Skills:
- Marketing
- Project Management
- Business Analysis

Work Experience:
- 3-year experience in Business Administration at Little, Griffin and Ramos for 1 years
- 3-year experience in Business Administration at Robinson PLC for 1 years

Languages:
- English (Beginner)
- Arabic (Beginner)
- Spanish (Beginner)

Courses:
- Course in Project Management
",27,Business Administration,3,3,1,2,1,MEDIUM
"Name: Lucas Smith
Email: debra23@example.com
Age: 53
Experience: 29 years
Specialization: Industrial Engineering

Degrees:
- Bachelor in Nursing from Perry and Sons
- Diploma in Industrial Engineering from Patterson, Carter and Washington
- Bachelor in Business Administration from Herrera Group

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 29-year experience in Industrial Engineering at Phillips LLC for 6 years

Languages:
- German (Beginner)
- English (Beginner)
- Arabic (Advanced)

Courses:
- Course in Machine Learning
- Course in Data Analysis
- Course in Project Management
- Course in Digital Marketing
",53,Industrial Engineering,29,8,3,1,4,MEDIUM
"Name: Thomas Dominguez
Email: mccarthyelizabeth@example.net
Age: 43
Experience: 19 years
Specialization: Human Resources

Degrees:
- Diploma in Industrial Engineering from Mann-Rose
- PhD in Pharmacy from Leblanc-Hernandez
- Diploma in Electrical Engineering from Meyer and Sons

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 19-year experience in Human Resources at Ramos, Bray and Sawyer for 8 years
- 19-year experience in Human Resources at Franklin Inc for 8 years

Languages:
- English (Fluent)

Courses:
- Course in Project Management
- Course in AI
- Course in Data Analysis
",43,Human Resources,19,8,3,2,3,MEDIUM
"Name: Cesar Holder
Email: ajohnson@example.com
Age: 22
Experience: 0 years
Specialization: Mechanical Engineering

Degrees:
- Master in Mechanical Engineering from Adams Group

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 0-year experience in Mechanical Engineering at Orr, Giles and Long for 1 years

Languages:
- French (Intermediate)
- German (Intermediate)
- Spanish (Intermediate)

Courses:
",22,Mechanical Engineering,0,3,1,1,0,LOW
"Name: David Curtis
Email: xcooper@example.org
Age: 29
Experience: 6 years
Specialization: Business Administration

Degrees:
- Diploma in Electrical Engineering from Dixon, Vega and Williams
- Diploma in Nursing from Larson-Sampson

Skills:
- Project Management
- Marketing
- Strategic Planning
- Business Analysis

Work Experience:
- 6-year experience in Business Administration at Allison PLC for 1 years
- 6-year experience in Business Administration at Greene, Chen and Cisneros for 2 years

Languages:
- Arabic (Fluent)

Courses:
",29,Business Administration,6,4,2,2,0,HIGH
"Name: Robert Knapp
Email: xolsen@example.net
Age: 29
Experience: 6 years
Specialization: Medicine

Degrees:
- Bachelor in Medicine from Weber, Miller and Henry
- Diploma in Medicine from Reese, Horne and Wilson

Skills:
- Diagnosis
- Cardiology
- Internal Medicine
- Surgery

Work Experience:
- 6-year experience in Medicine at Roberson LLC for 6 years

Languages:
- Arabic (Fluent)
- German (Beginner)
- Spanish (Advanced)

Courses:
",29,Medicine,6,4,2,1,0,HIGH
"Name: Tricia Walker
Email: johnmaldonado@example.com
Age: 23
Experience: 1 years
Specialization: Information Systems

Degrees:
- Bachelor in Information Systems from Johnson-Wright

Skills:
- System Analysis
- Power BI
- Database Management
- SQL

Work Experience:
- 1-year experience in Information Systems at Clark, Johnson and Logan for 1 years

Languages:
- French (Intermediate)
- German (Fluent)
- English (Intermediate)

Courses:
- Course in Digital Marketing
",23,Information Systems,1,4,1,1,1,HIGH
"Name: Andrew Martinez
Email: veronicalee@example.net
Age: 52
Experience: 3 years
Specialization: Mechanical Engineering

Degrees:
- Diploma in Pharmacy from Contreras, Anderson and Brown

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 3-year experience in Mechanical Engineering at Henderson Ltd for 1 years
- 3-year experience in Mechanical Engineering at Weiss, Pitts and Nelson for 1 years

Languages:
- Arabic (Intermediate)
- German (Intermediate)
- Spanish (Intermediate)

Courses:
",52,Mechanical Engineering,3,5,1,2,0,LOW
"Name: Kevin Durham
Email: jonathan27@example.org
Age: 47
Experience: 22 years
Specialization: Human Resources

Degrees:
- Diploma in Human Resources from Smith-Miller
- Master in Human Resources from Jackson PLC

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 22-year experience in Human Resources at Wong PLC for 2 years
- 22-year experience in Human Resources at Santos-Johnson for 2 years
- 22-year experience in Human Resources at Stone LLC for 2 years
- 22-year experience in Human Resources at Johnson, James and Rangel for 1 years

Languages:
- English (Fluent)
- English (Fluent)

Courses:
- Course in Machine Learning
",47,Human Resources,22,8,2,4,1,MEDIUM
"Name: Joseph Gonzalez
Email: torresjeanne@example.com
Age: 37
Experience: 6 years
Specialization: Pharmacy

Degrees:
- Diploma in Pharmacy from Sullivan-Martin

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 6-year experience in Pharmacy at Murphy, Johnston and Vang for 2 years
- 6-year experience in Pharmacy at Baker, Price and Randall for 2 years

Languages:
- German (Advanced)
- French (Beginner)

Courses:
- Course in Data Analysis
",37,Pharmacy,6,4,1,2,1,LOW
"Name: Jessica Ryan
Email: porterrobert@example.com
Age: 34
Experience: 0 years
Specialization: Accounting

Degrees:
- Bachelor in Accounting from Byrd, Smith and Park

Skills:
- Taxation
- Financial Accounting
- Accounting Software

Work Experience:
- 0-year experience in Accounting at Phillips-Hunter for 1 years

Languages:
- French (Fluent)
- French (Intermediate)

Courses:
",34,Accounting,0,3,1,1,0,LOW
